93,蘆洲三民路站,新北市蘆洲區三民路550號,(02)22890485,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
94,濱江大直橋加油加氣站,台北市松山區濱江街373號,(02)25177975,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
95,武陵站,桃園市桃園區中山路1020號,(03)3604492,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-22:00
96,中山路站,桃園市桃園區        中山路522號,(03)3323504,TRUE,TRUE,TRUE,FALSE,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
97,迴龍站,桃園市龜山區        龍壽里萬壽路一段383號,(02)82093915,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
98,林口工三站,桃園市龜山區樂善里文化一路33號,(03)3282232,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
99,龜山站,桃園市龜山區萬壽路二段640號,(03)3296223,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
100,蘆竹站,桃園市蘆竹區錦興里中正路342號,(03)3224714,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
101,三民路站,桃園市桃園區三民路一段150號,(03)3348425,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
102,桃園機場第三站,桃園市大園區埔心里航勤南路2號,(03)3834374,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,07:00-22:00
103,桃園機場第四站,桃園市大園區        埔心里航站南路19號,(03)3834375,TRUE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,09:00-16:00
104,大園站,桃園市大園區        中正東路58號,(03)3862243,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-22:00
105,大竹站,桃園市蘆竹區        大竹里大竹路503號,(03)3232425,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-22:00
106,春日路站,桃園市桃園區        春日路971號,(03)3550381,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
107,平鎮站,桃園市平鎮區延平路二段152號,(03)4934734,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
108,埔心站,桃園市楊梅區中山北路二段308號,(03)4826370,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
